지역,번지,본번,부번,아파트,면적,계약년월,계약일,가격,층,건축년도,도로명
강원도 원주시 태장동,682,682,0,현대,84.482,201910,18,9000,1,1995,현충로58번길 29
강원도 원주시 태장동,2716,2716,0,흥화브라운빌,84.9728,201910,13,15000,6,2006,현충로58번길 21
강원도 원주시 판부면 서곡리,592,592,0,거장2차아파트,27.36,201910,5,4300,12,2002,남원로 223
강원도 원주시 판부면 서곡리,592,592,0,거장2차아파트,39.06,201910,9,6800,2,2002,남원로 223
강원도 원주시 판부면 서곡리,592,592,0,거장2차아파트,27.36,201910,17,4170,12,2002,남원로 223
강원도 원주시 판부면 서곡리,446,446,0,원주더샾아파트,157.316,201910,9,34000,5,2006,시청로 264
강원도 원주시 판부면 서곡리,446,446,0,원주더샾아파트,123.34,201910,14,25700,4,2006,시청로 264
강원도 원주시 학성동,1032-6,1032,6,삼천리1,84.87,201910,21,8000,6,1991,학성길 46
강원도 원주시 학성동,1032-9,1032,9,삼천리2,56.05,201910,11,7000,2,1993,학성길 54
강원도 원주시 학성동,1031,1031,0,삼천리3,84.66,201910,14,10300,3,1997,학성길 38
강원도 원주시 행구동,1850,1850,0,건영,59.93,201910,4,8400,14,1996,행구로 287
강원도 원주시 행구동,1850,1850,0,건영,101.82,201910,8,15500,6,1996,행구로 287
강원도 원주시 행구동,1850,1850,0,건영,59.79,201910,15,8000,18,1996,행구로 287
강원도 원주시 행구동,1850,1850,0,건영,84.5,201910,21,13400,15,1996,행구로 287
강원도 원주시 행구동,1850,1850,0,건영,133.92,201910,28,15000,15,1996,행구로 287
강원도 원주시 행구동,1850,1850,0,건영,59.93,201910,29,8800,13,1996,행구로 287
강원도 원주시 행구동,1815-1,1815,1,행구금강아미움아파트,84.9,201910,7,17000,4,2007,행구로 140
강원도 원주시 행구동,1815-1,1815,1,행구금강아미움아파트,84.9,201910,28,18900,9,2007,행구로 140
강원도 원주시 행구동,1658-4,1658,4,현대,84.97,201910,10,11500,13,1997,행구로 216
강원도 원주시 행구동,1658-4,1658,4,현대,84.97,201910,21,9500,9,1997,행구로 216
강원도 원주시 행구동,1658-4,1658,4,현대,59.54,201910,25,8500,12,1997,행구로 216
강원도 원주시 행구동,1658-4,1658,4,현대,84.97,201910,29,12500,14,1997,행구로 216
강원도 원주시 행구동,1851,1851,0,효성백년가약,108.23,201910,1,22000,14,2009,번재길 32
강원도 원주시 행구동,1851,1851,0,효성백년가약,108.23,201910,12,22800,14,2009,번재길 32
강원도 원주시 행구동,1851,1851,0,효성백년가약,84.935,201910,15,19800,13,2009,번재길 32
강원도 원주시 행구동,1851,1851,0,효성백년가약,108.23,201910,18,20500,2,2009,번재길 32
강원도 원주시 행구동,1851,1851,0,효성백년가약,108.23,201910,23,20300,2,2009,번재길 32
강원도 원주시 행구동,1851,1851,0,효성백년가약,84.935,201910,28,21000,11,2009,번재길 32
강원도 원주시 흥업면 매지리,1928,1928,0,현대,51.545,201910,28,8500,10,1995,세동길 13
강원도 원주시 흥업면 흥업리,1827,1827,0,남원주두산위브,84.7464,201910,4,16800,8,2009,북원로 1600
강원도 원주시 흥업면 흥업리,86,86,0,흥업경동아파트,39.698,201910,11,7500,1,2000,울업1길 33
강원도 원주시 흥업면 흥업리,86,86,0,흥업경동아파트,39.698,201910,15,6000,7,2000,울업1길 33
강원도 인제군 북면 원통리,681-1,681,1,넥슨아파트,84.84,201910,15,16000,2,2013,금강로26번길 20
강원도 인제군 북면 원통리,306-2,306,2,대진,59.58,201910,4,5000,5,2002,갈골로2길 31-19
강원도 인제군 북면 원통리,754-1,754,1,"혜진1차A,B동",59.08,201910,18,7000,2,1994,원통로 105
강원도 인제군 북면 원통리,755-11,755,11,혜진2차,49.52,201910,14,4200,3,1997,원통로 97-1
강원도 인제군 서화면 천도리,684-3,684,3,산호,46.66,201910,1,5000,4,2004,천도로78번길 29
강원도 인제군 인제읍 덕산리,666,666,0,한양쉐르빌(101동),53.653,201910,21,8800,5,2004,내린천로 6760
강원도 정선군 남면 무릉리,530,530,0,멀미주공,39.99,201910,16,3100,4,1992,멀미길 33
강원도 정선군 남면 무릉리,590-1,590,1,묵산주공,39.72,201910,21,2800,3,1986,지장천로 76
강원도 정선군 남면 무릉리,590-1,590,1,묵산주공,39.72,201910,28,2000,5,1986,지장천로 76
강원도 정선군 남면 문곡리,593,593,0,정선수려안,59.985,201910,25,8000,6,2011,별어곡2길 37
강원도 정선군 사북읍 사북리,435-5,435,5,도사곡주공2,39.69,201910,31,2800,2,1991,도사곡길 21
강원도 정선군 사북읍 사북리,294-3,294,3,사북선명2차,84.97,201910,14,16000,13,2003,파랑새길 10
강원도 정선군 사북읍 사북리,229-3,229,3,영동,40,201910,10,1300,1,1989,북일안길 51
강원도 정선군 정선읍 북실리,772-2,772,2,북실주공,39.3,201910,1,3900,1,1990,정선로 1182
강원도 정선군 정선읍 애산리,432-493,432,493,이강아리채3단지,71.8,201910,30,19300,4,2019,녹송2길 57
강원도 정선군 정선읍 애산리,432-493,432,493,이강아리채3단지,71.8,201910,30,19300,5,2019,녹송2길 57
강원도 정선군 정선읍 애산리,432-493,432,493,이강아리채3단지,71.8,201910,30,19300,2,2019,녹송2길 57
강원도 정선군 정선읍 애산리,432-493,432,493,이강아리채3단지,71.8,201910,30,19300,3,2019,녹송2길 57
강원도 철원군 갈말읍 지포리,138,138,0,명품ESA,84.8079,201910,22,18000,6,2008,명성로139번길 13-22
강원도 철원군 갈말읍 지포리,460,460,0,지포리도성,71.6951,201910,24,14500,9,2007,명성로139번길 43
강원도 철원군 동송읍 이평리,588-3,588,3,한국개나리,59.91,201910,4,7000,3,1995,금학로136번길 18
강원도 철원군 서면 와수리,864-1,864,1,신원백마,59.83,201910,2,8300,2,1996,와수로 246-1
강원도 철원군 서면 와수리,864-1,864,1,신원백마,59.83,201910,21,9000,4,1996,와수로 246-1
강원도 철원군 철원읍 화지리,Feb-71,71,2,산호그린빌,59.85,201910,2,9500,8,2003,금학로317번길 17
강원도 철원군 철원읍 화지리,Feb-71,71,2,산호그린빌,59.85,201910,4,9000,2,2003,금학로317번길 17
강원도 철원군 철원읍 화지리,Feb-71,71,2,산호그린빌,59.85,201910,21,9650,6,2003,금학로317번길 17
강원도 철원군 철원읍 화지리,Feb-71,71,2,산호그린빌,59.85,201910,29,10000,2,2003,금학로317번길 17
강원도 춘천시 근화동,279-8,279,8,신성미소지움,59.92,201910,4,17800,12,2007,근화길15번길 26
강원도 춘천시 근화동,279-8,279,8,신성미소지움,84.97,201910,5,23800,4,2007,근화길15번길 26
강원도 춘천시 근화동,279-8,279,8,신성미소지움,84.97,201910,16,20000,5,2007,근화길15번길 26
강원도 춘천시 동내면 거두리,939-1,939,1,부영1차,84.9763,201910,1,17600,9,2003,춘천순환로94번길 12
강원도 춘천시 동내면 거두리,939-1,939,1,부영1차,84.9763,201910,31,17000,6,2003,춘천순환로94번길 12
강원도 춘천시 동내면 거두리,939-3,939,3,부영2차,84.9763,201910,18,18000,17,2003,춘천순환로94번길 12
강원도 춘천시 동내면 거두리,939-2,939,2,부영3차,59.8404,201910,8,15900,5,2003,춘천순환로94번길 12
강원도 춘천시 동내면 거두리,939-2,939,2,부영3차,59.8404,201910,27,16300,15,2003,춘천순환로94번길 12
강원도 춘천시 동내면 거두리,936,936,0,초록지붕,84.4255,201910,14,18000,3,2006,거두택지길 7
강원도 춘천시 동내면 거두리,1038,1038,0,현대성우오스타,84.99,201910,31,23800,1,2009,춘천순환로 93
강원도 춘천시 동내면 거두리,1065,1065,0,호반베르디움,84.8387,201910,3,21000,2,2009,외솔길19번길 80-7
강원도 춘천시 동내면 거두리,1065,1065,0,호반베르디움,84.9219,201910,4,20300,1,2009,외솔길19번길 80-7
강원도 춘천시 동면 만천리,984,984,0,춘천KCC스위첸,125.17,201910,8,24200,7,2009,만천로 69
강원도 춘천시 동면 만천리,984,984,0,춘천KCC스위첸,84.972,201910,19,19300,3,2009,만천로 69
강원도 춘천시 동면 만천리,971,971,0,한일유앤아이,84.9925,201910,8,17800,14,2006,만천로 107
강원도 춘천시 동면 만천리,971,971,0,한일유앤아이,84.9925,201910,8,18300,11,2006,만천로 107
강원도 춘천시 동면 만천리,971,971,0,한일유앤아이,84.9925,201910,13,18250,2,2006,만천로 107
강원도 춘천시 동면 만천리,971,971,0,한일유앤아이,84.9925,201910,18,19000,11,2006,만천로 107
강원도 춘천시 동면 만천리,971,971,0,한일유앤아이,127.9717,201910,30,28000,11,2006,만천로 107
강원도 춘천시 동면 장학리,981,981,0,두산위브,84.968,201910,9,21700,11,2008,삭주로 231
강원도 춘천시 동면 장학리,981,981,0,두산위브,84.988,201910,28,20800,4,2008,삭주로 231
강원도 춘천시 동면 장학리,988,988,0,장학엘에이치해온채,84.85,201910,3,22300,5,2014,소양강로 102
강원도 춘천시 동면 장학리,985,985,0,춘천장학아이파크,84.8976,201910,11,24800,4,2012,만천로 242
강원도 춘천시 동면 장학리,985,985,0,춘천장학아이파크,84.8976,201910,15,25000,3,2012,만천로 242
강원도 춘천시 사농동,809,809,0,롯데캐슬1단지,84.97,201910,10,18000,3,2008,마장길 58
강원도 춘천시 사농동,820,820,0,춘천뉴시티코아루,84.9808,201910,2,20400,1,2013,영서로 2922
강원도 춘천시 사농동,158,158,0,현대,96.219,201910,17,18000,14,2002,영서로 2920
강원도 춘천시 사농동,158,158,0,현대,80.934,201910,19,16300,13,2002,영서로 2920
강원도 춘천시 사농동,158,158,0,현대,96.219,201910,24,17500,7,2002,영서로 2920
강원도 춘천시 석사동,722-2,722,2,그랜드,84.95,201910,4,16800,10,1998,우석로101번길 20
강원도 춘천시 석사동,722-2,722,2,그랜드,84.95,201910,5,17000,9,1998,우석로101번길 20
강원도 춘천시 석사동,722-2,722,2,그랜드,84.95,201910,8,16600,14,1998,우석로101번길 20
강원도 춘천시 석사동,722-2,722,2,그랜드,84.95,201910,14,15015,11,1998,우석로101번길 20
강원도 춘천시 석사동,722-2,722,2,그랜드,84.95,201910,15,16700,4,1998,우석로101번길 20
강원도 춘천시 석사동,722-2,722,2,그랜드,74.82,201910,28,15900,8,1998,우석로101번길 20
강원도 춘천시 석사동,727-4,727,4,두산,59.97,201910,8,11800,10,1997,후석로186번길 25
강원도 춘천시 석사동,727-4,727,4,두산,59.97,201910,31,12700,2,1997,후석로186번길 25
강원도 춘천시 석사동,283-15,283,15,삼익1,84.73,201910,26,13500,10,1990,춘천순환로 42
강원도 춘천시 석사동,115-10,115,10,석사극동,84.96,201910,14,11500,1,1992,공지로 43
강원도 춘천시 석사동,727-2,727,2,석사부영,59.76,201910,2,11500,13,1998,우석로101번길 83
강원도 춘천시 석사동,727-2,727,2,석사부영,49.92,201910,4,10300,5,1998,우석로101번길 83
강원도 춘천시 석사동,727-2,727,2,석사부영,49.92,201910,12,10100,8,1998,우석로101번길 83
강원도 춘천시 석사동,727-2,727,2,석사부영,59.76,201910,21,12500,8,1998,우석로101번길 83
강원도 춘천시 석사동,727-5,727,5,진흥,59.15,201910,9,13000,5,1997,후석로186번길 9
강원도 춘천시 석사동,727-5,727,5,진흥,59.15,201910,18,12000,4,1997,후석로186번길 9
강원도 춘천시 석사동,727-6,727,6,청구,59.965,201910,9,13600,14,1997,서부대성로 332
강원도 춘천시 석사동,727-6,727,6,청구,59.965,201910,11,12000,16,1997,서부대성로 332
강원도 춘천시 석사동,727-6,727,6,청구,59.965,201910,26,11700,3,1997,서부대성로 332
강원도 춘천시 석사동,820,820,0,퇴계3주공,84.9,201910,11,16600,1,1999,퇴계로 220-19
강원도 춘천시 석사동,822,822,0,퇴계주공4,59.99,201910,9,12800,1,1998,퇴계로 242
강원도 춘천시 석사동,822,822,0,퇴계주공4,59.99,201910,12,14800,5,1998,퇴계로 242
강원도 춘천시 석사동,822,822,0,퇴계주공4,59.99,201910,18,12500,11,1998,퇴계로 242
강원도 춘천시 석사동,822,822,0,퇴계주공4,59.99,201910,18,14500,12,1998,퇴계로 242
강원도 춘천시 석사동,822,822,0,퇴계주공4,59.99,201910,31,11200,2,1998,퇴계로 242
강원도 춘천시 석사동,813,813,0,현대,134.99,201910,15,23500,5,1998,퇴계로 220-20
강원도 춘천시 석사동,813,813,0,현대,99.921,201910,29,22000,11,1998,퇴계로 220-20
강원도 춘천시 석사동,893,893,0,현진에버빌1차,84.921,201910,4,22800,13,2004,지석로 97
강원도 춘천시 석사동,893,893,0,현진에버빌1차,84.999,201910,8,20000,4,2004,지석로 97
강원도 춘천시 석사동,893,893,0,현진에버빌1차,84.999,201910,15,22000,3,2004,지석로 97
강원도 춘천시 석사동,893,893,0,현진에버빌1차,114.126,201910,21,28250,10,2004,지석로 97
강원도 춘천시 석사동,893,893,0,현진에버빌1차,84.999,201910,25,23000,4,2004,지석로 97
강원도 춘천시 석사동,873,873,0,현진에버빌2차,91.36,201910,6,30000,14,2005,지석로 67
강원도 춘천시 석사동,873,873,0,현진에버빌2차,126.25,201910,8,35500,13,2005,지석로 67
강원도 춘천시 석사동,873,873,0,현진에버빌2차,126.25,201910,16,31200,6,2005,지석로 67
강원도 춘천시 석사동,873,873,0,현진에버빌2차,108.17,201910,16,30300,4,2005,지석로 67
강원도 춘천시 석사동,873,873,0,현진에버빌2차,126.25,201910,23,29500,2,2005,지석로 67
강원도 춘천시 석사동,866,866,0,휴먼타운,84.89,201910,3,19000,7,2002,지석로 29
강원도 춘천시 석사동,866,866,0,휴먼타운,84.89,201910,5,17500,14,2002,지석로 29
강원도 춘천시 석사동,866,866,0,휴먼타운,84.89,201910,7,16000,3,2002,지석로 29
강원도 춘천시 석사동,866,866,0,휴먼타운,84.89,201910,7,18000,9,2002,지석로 29
강원도 춘천시 석사동,866,866,0,휴먼타운,84.89,201910,7,19800,7,2002,지석로 29
강원도 춘천시 석사동,866,866,0,휴먼타운,84.89,201910,8,17950,15,2002,지석로 29
강원도 춘천시 석사동,866,866,0,휴먼타운,84.89,201910,14,17400,2,2002,지석로 29
강원도 춘천시 석사동,866,866,0,휴먼타운,84.89,201910,22,18300,6,2002,지석로 29
강원도 춘천시 석사동,866,866,0,휴먼타운,84.89,201910,24,18800,4,2002,지석로 29
강원도 춘천시 석사동,866,866,0,휴먼타운,84.89,201910,31,18400,12,2002,지석로 29
강원도 춘천시 소양로2가,183,183,0,e편한세상 춘천,84.966,201910,15,25000,5,2014,서부대성로 33
강원도 춘천시 소양로2가,183,183,0,e편한세상 춘천,78.318,201910,21,24900,15,2014,서부대성로 33
강원도 춘천시 소양로2가,183,183,0,e편한세상 춘천,104.796,201910,29,32100,12,2014,서부대성로 33
강원도 춘천시 소양로2가,183,183,0,e편한세상 춘천,104.796,201910,29,28000,7,2014,서부대성로 33
강원도 춘천시 소양로2가,183,183,0,e편한세상 춘천,104.796,201910,30,27500,4,2014,서부대성로 33
강원도 춘천시 소양로2가,1,1,0,소양로현대,59.96,201910,12,13300,11,1998,모수물길 60
강원도 춘천시 신북읍 천전리,1352,1352,0,소양강 양우 내안애 ,47.6264,201910,30,7400,2,2012,신샘밭로 733
강원도 춘천시 온의동,571,571,0,금호3,59.86,201910,18,13200,14,1994,영서로 2319
강원도 춘천시 온의동,510,510,0,럭키,84.97,201910,25,15900,6,1993,영서로 2317
강원도 춘천시 온의동,509,509,0,보배,126.57,201910,9,15000,1,1992,스포츠타운길 529-15
강원도 춘천시 온의동,590,590,0,온의 롯데캐슬 스카이클래스,99.629,201910,12,44000,35,2015,방송길 70
강원도 춘천시 온의동,590,590,0,온의 롯데캐슬 스카이클래스,99.629,201910,30,42900,14,2015,방송길 70
강원도 춘천시 온의동,Oct-65,65,10,온의금호1차,84.57,201910,2,16500,9,1990,스포츠타운길 535
강원도 춘천시 온의동,Oct-65,65,10,온의금호1차,84.57,201910,8,15500,5,1990,스포츠타운길 535
강원도 춘천시 우두동,1082,1082,0,강변코아루,84.87,201910,5,21500,6,2007,새청말길 26
강원도 춘천시 우두동,1068-1,1068,1,동부,59.964,201910,16,14500,12,1994,충열로 32
강원도 춘천시 우두동,1080,1080,0,롯데인벤스,73.8,201910,4,18300,7,2006,충열로 29
강원도 춘천시 우두동,1080,1080,0,롯데인벤스,84.93,201910,6,17000,2,2006,충열로 29
강원도 춘천시 우두동,1080,1080,0,롯데인벤스,173.7,201910,6,36500,9,2006,충열로 29
강원도 춘천시 우두동,1080,1080,0,롯데인벤스,122.13,201910,9,20500,15,2006,충열로 29
강원도 춘천시 우두동,1080,1080,0,롯데인벤스,122.13,201910,12,25000,14,2006,충열로 29
강원도 춘천시 운교동,183,183,0,동부시장현대,39.15,201910,18,7700,6,1988,동부시장길 8
강원도 춘천시 죽림동,188,188,0,경남아너스빌,65.73,201910,22,12000,6,2002,약사고개길 19
강원도 춘천시 칠전동,529-1,529,1,대우,59.89,201910,25,12000,8,1999,옛경춘로 492
강원도 춘천시 칠전동,585-1,585,1,칠전2대우,71.7847,201910,5,15300,10,2002,칠전서길 15-2
강원도 춘천시 퇴계동,945,945,0,금호2차,59.82,201910,7,12000,6,1993,안마산로 214
강원도 춘천시 퇴계동,945,945,0,금호2차,59.82,201910,8,10000,14,1993,안마산로 214
강원도 춘천시 퇴계동,945,945,0,금호2차,59.82,201910,8,11300,8,1993,안마산로 214
